,filename,path,category,area,volume,aabb_volume,compactness,diameter,eccentricity,a3_0,a3_1,a3_2,a3_3,a3_4,a3_5,a3_6,a3_7,a3_8,a3_9,d1_0,d1_1,d1_2,d1_3,d1_4,d1_5,d1_6,d1_7,d1_8,d1_9,d2_0,d2_1,d2_2,d2_3,d2_4,d2_5,d2_6,d2_7,d2_8,d2_9,d3_0,d3_1,d3_2,d3_3,d3_4,d3_5,d3_6,d3_7,d3_8,d3_9,d4_0,d4_1,d4_2,d4_3,d4_4,d4_5,d4_6,d4_7,d4_8,d4_9
91,103.off,./normalized-psb-db/Chair/103.off,Chair,0.43541288634290753,0.5137754759593761,0.4669368785544103,0.5546369184114774,0.5052653876042309,0.4135048535019157,0.116,0.192,0.2045,0.1515,0.117,0.096,0.0655,0.03,0.0255,0.002,0.215,0.488,0.282,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.135,0.281,0.3625,0.164,0.0465,0.011,0.0,0.0,0.0,0.0,0.077,0.2935,0.355,0.219,0.049,0.0065,0.0,0.0,0.0,0.0,0.447,0.498,0.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,107.off,./normalized-psb-db/Chair/107.off,Chair,0.48264333441916435,0.4656422520178122,0.4714402660324194,0.6071153021193897,0.4788700698101789,0.41829796232799277,0.1375,0.184,0.1875,0.143,0.129,0.089,0.062,0.038,0.0245,0.0055,0.189,0.52,0.275,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.1105,0.304,0.375,0.166,0.035,0.0095,0.0,0.0,0.0,0.0,0.058,0.316,0.3565,0.2255,0.0425,0.0015,0.0,0.0,0.0,0.0,0.443,0.5175,0.0395,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,113.off,./normalized-psb-db/Chair/113.off,Chair,0.4432061430919564,0.4763089667343506,0.49351461871337954,0.6614730227609172,0.44819666046688356,0.4176008190220271,0.1215,0.187,0.1955,0.153,0.1155,0.095,0.0645,0.0345,0.0215,0.012,0.172,0.55,0.232,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.128,0.288,0.372,0.157,0.044,0.011,0.0,0.0,0.0,0.0,0.0795,0.2815,0.381,0.2045,0.048,0.0055,0.0,0.0,0.0,0.0,0.4255,0.531,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,112.off,./normalized-psb-db/Chair/112.off,Chair,0.4620906416195906,0.46928873111263936,0.4935081238011335,0.5888816044200587,0.5433814990880477,0.41118702036012494,0.134,0.1945,0.187,0.1475,0.116,0.094,0.063,0.0355,0.0235,0.005,0.188,0.482,0.284,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.117,0.255,0.3555,0.2155,0.0455,0.0115,0.0,0.0,0.0,0.0,0.067,0.274,0.3225,0.255,0.0695,0.0115,0.0005,0.0,0.0,0.0,0.4105,0.519,0.07,0.0005,0.0,0.0,0.0,0.0,0.0,0.0
95,106.off,./normalized-psb-db/Chair/106.off,Chair,0.5034191652146183,0.464253657941168,0.586314428507868,0.6653598616998868,0.5579760651802657,0.40832877193594724,0.114,0.1865,0.211,0.1625,0.118,0.0905,0.06,0.0295,0.021,0.007,0.155,0.425,0.385,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0995,0.231,0.351,0.236,0.073,0.0095,0.0,0.0,0.0,0.0,0.0495,0.231,0.321,0.2675,0.1165,0.0145,0.0,0.0,0.0,0.0,0.3355,0.541,0.1205,0.003,0.0,0.0,0.0,0.0,0.0,0.0
96,110.off,./normalized-psb-db/Chair/110.off,Chair,0.41258472072012325,0.5055032715584334,0.4012599741217185,0.6614720414978316,0.46051731133173024,0.4297753919574502,0.134,0.1995,0.1985,0.141,0.1045,0.0915,0.0605,0.04,0.0215,0.009,0.259,0.44,0.276,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.1515,0.3105,0.373,0.111,0.0485,0.0055,0.0,0.0,0.0,0.0,0.084,0.3425,0.3865,0.159,0.028,0.0,0.0,0.0,0.0,0.0,0.5345,0.456,0.0095,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,104.off,./normalized-psb-db/Chair/104.off,Chair,0.42344850032362025,0.5058726365568428,0.3999918062362783,0.7308829815115099,0.46857185311109756,0.42100873292099095,0.1325,0.193,0.1955,0.1325,0.1205,0.095,0.0555,0.0375,0.027,0.011,0.262,0.386,0.331,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.284,0.3745,0.143,0.059,0.0145,0.0,0.0,0.0,0.0,0.077,0.3015,0.382,0.1995,0.038,0.002,0.0,0.0,0.0,0.0,0.458,0.497,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,105.off,./normalized-psb-db/Chair/105.off,Chair,0.4304796531292759,0.48078888605639925,0.40028602743061065,0.764306751469638,0.4695188741980485,0.4219068585387038,0.132,0.203,0.1945,0.1485,0.096,0.094,0.0605,0.038,0.0245,0.009,0.258,0.412,0.301,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.3015,0.3655,0.1385,0.045,0.009,0.0005,0.0,0.0,0.0,0.0875,0.3065,0.376,0.1925,0.035,0.0025,0.0,0.0,0.0,0.0,0.465,0.501,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,111.off,./normalized-psb-db/Chair/111.off,Chair,0.40806622174552576,0.5052234562859936,0.40194023956971636,0.6403565814499927,0.4603840998574638,0.4287187762471775,0.1285,0.203,0.1825,0.138,0.116,0.089,0.0705,0.0385,0.021,0.013,0.263,0.447,0.27,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.153,0.2975,0.3695,0.1135,0.0545,0.012,0.0,0.0,0.0,0.0,0.0965,0.3315,0.3745,0.169,0.0285,0.0,0.0,0.0,0.0,0.0,0.5035,0.4795,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,369.off,./normalized-psb-db/Vase/369.off,Vase,0.5908205163133132,0.2797313534383892,0.6317738216869317,0.3992987307102406,0.4721166859699803,0.41414010791041217,0.1105,0.1815,0.1875,0.1785,0.1445,0.1025,0.055,0.024,0.015,0.001,0.0,0.403,0.559,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.064,0.191,0.263,0.312,0.1315,0.0385,0.0,0.0,0.0,0.0,0.0225,0.139,0.282,0.3295,0.1905,0.0365,0.0,0.0,0.0,0.0,0.197,0.573,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,368.off,./normalized-psb-db/Vase/368.off,Vase,0.5624934064064109,0.698765130530336,0.5657450766189354,0.3960929036502881,0.39379264976739903,0.40624149623441047,0.08,0.1665,0.2085,0.213,0.1725,0.092,0.0385,0.02,0.008,0.001,0.0,0.703,0.274,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0685,0.191,0.315,0.3735,0.0475,0.0045,0.0,0.0,0.0,0.0,0.019,0.1495,0.3,0.382,0.1455,0.004,0.0,0.0,0.0,0.0,0.19,0.622,0.1875,0.0005,0.0,0.0,0.0,0.0,0.0,0.0
102,380.off,./normalized-psb-db/Vase/380.off,Vase,0.6194343741659711,0.3531063239852186,0.5696002741702269,0.43196446435352864,0.4253720101529203,0.41583509429257137,0.096,0.1995,0.2035,0.17,0.14,0.082,0.064,0.0295,0.012,0.0035,0.029,0.678,0.242,0.051,0.0,0.0,0.0,0.0,0.0,0.0,0.0745,0.285,0.3685,0.175,0.0765,0.0205,0.0,0.0,0.0,0.0,0.022,0.2155,0.3655,0.319,0.0755,0.0025,0.0,0.0,0.0,0.0,0.29,0.616,0.094,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,378.off,./normalized-psb-db/Vase/378.off,Vase,0.5806275488236237,0.30611006413874925,0.6752213920433181,0.40193277267880545,0.6805053580400326,0.41099262077261095,0.0805,0.2045,0.208,0.197,0.1345,0.093,0.0535,0.017,0.01,0.002,0.0,0.465,0.512,0.02,0.003,0.0,0.0,0.0,0.0,0.0,0.0745,0.206,0.3155,0.291,0.1055,0.006,0.0015,0.0,0.0,0.0,0.0235,0.1375,0.2935,0.379,0.15,0.0155,0.001,0.0,0.0,0.0,0.2,0.6145,0.184,0.0015,0.0,0.0,0.0,0.0,0.0,0.0
104,379.off,./normalized-psb-db/Vase/379.off,Vase,0.511929828816262,0.3492696829512432,0.5118818456597302,0.39677717401495194,0.3840014209779426,0.4088998304026368,0.0735,0.191,0.2245,0.1895,0.149,0.0915,0.051,0.0205,0.007,0.0025,0.0,0.884,0.113,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.073,0.252,0.397,0.249,0.026,0.003,0.0,0.0,0.0,0.0,0.033,0.194,0.3825,0.35,0.0405,0.0,0.0,0.0,0.0,0.0,0.244,0.6705,0.0855,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,374.off,./normalized-psb-db/Vase/374.off,Vase,0.4653839996003023,0.4222145495417442,0.39281759945814054,0.4088849605028194,0.3996156565131556,0.45197319709491623,0.1695,0.22,0.16,0.112,0.09,0.073,0.0745,0.064,0.0315,0.0055,0.047,0.585,0.347,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.1115,0.3305,0.268,0.1695,0.0825,0.038,0.0,0.0,0.0,0.0,0.0565,0.3,0.4345,0.2055,0.0035,0.0,0.0,0.0,0.0,0.0,0.4385,0.5605,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,361.off,./normalized-psb-db/Vase/361.off,Vase,0.5380589304487179,0.587059703477563,0.498695093052926,0.4283381275696083,0.4012412008392997,0.4150090271096075,0.102,0.18,0.194,0.1875,0.1205,0.0945,0.058,0.0405,0.016,0.007,0.119,0.663,0.194,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.3145,0.3885,0.154,0.0445,0.0085,0.0,0.0,0.0,0.0,0.037,0.2535,0.4395,0.2345,0.0355,0.0,0.0,0.0,0.0,0.0,0.3465,0.6165,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,375.off,./normalized-psb-db/Vase/375.off,Vase,0.45266720758399087,0.5606031261782501,0.4521524362936988,0.4060358525109782,0.39367195177958403,0.4261683692018606,0.121,0.18,0.186,0.172,0.1315,0.091,0.0685,0.034,0.009,0.007,0.054,0.842,0.102,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.123,0.3645,0.353,0.135,0.0225,0.002,0.0,0.0,0.0,0.0,0.0605,0.2995,0.4495,0.175,0.0155,0.0,0.0,0.0,0.0,0.0,0.4575,0.5315,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,363.off,./normalized-psb-db/Vase/363.off,Vase,0.4335478338630784,0.5552125523106956,0.40128558125864355,0.4011980958559907,0.3851056150333598,0.4524741091973884,0.178,0.1935,0.159,0.128,0.0995,0.085,0.069,0.05,0.0235,0.0145,0.179,0.45,0.285,0.086,0.0,0.0,0.0,0.0,0.0,0.0,0.132,0.3235,0.273,0.13,0.091,0.0505,0.0,0.0,0.0,0.0,0.0645,0.321,0.4145,0.167,0.033,0.0,0.0,0.0,0.0,0.0,0.475,0.519,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,377.off,./normalized-psb-db/Vase/377.off,Vase,0.5010728354501588,0.6040285341843328,0.4945731243292874,0.40276534406945613,0.4118567525502355,0.43216946685682195,0.115,0.193,0.1955,0.1645,0.122,0.0895,0.0625,0.032,0.0205,0.0055,0.0,0.814,0.13,0.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0955,0.2685,0.3715,0.1935,0.055,0.016,0.0,0.0,0.0,0.0,0.045,0.2335,0.392,0.275,0.0525,0.002,0.0,0.0,0.0,0.0,0.3525,0.608,0.0395,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,376.off,./normalized-psb-db/Vase/376.off,Vase,0.5560474406988106,0.6417930649691065,0.49416345419955765,0.4058048560518953,0.3818200005170834,0.42404659426505004,0.0985,0.199,0.206,0.1695,0.121,0.0995,0.0675,0.0275,0.0095,0.002,0.008,0.483,0.509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.089,0.2335,0.296,0.295,0.0835,0.003,0.0,0.0,0.0,0.0,0.031,0.1835,0.326,0.329,0.1235,0.007,0.0,0.0,0.0,0.0,0.244,0.652,0.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,362.off,./normalized-psb-db/Vase/362.off,Vase,0.5207257311234695,0.5818244363362384,0.45951961845553657,0.4234894301689895,0.5121673585685157,0.4358317031346932,0.151,0.241,0.1535,0.1105,0.1075,0.0825,0.065,0.047,0.033,0.009,0.1,0.466,0.359,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2865,0.273,0.19,0.102,0.0485,0.0,0.0,0.0,0.0,0.0455,0.227,0.395,0.271,0.0535,0.008,0.0,0.0,0.0,0.0,0.3525,0.607,0.0405,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,366.off,./normalized-psb-db/Vase/366.off,Vase,0.5200080249033976,0.6207491402175265,0.5016758758643683,0.4026161266656813,0.42031561295671754,0.425090621464425,0.1025,0.2005,0.2,0.166,0.1165,0.0905,0.076,0.035,0.009,0.004,0.0,0.62,0.353,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0845,0.2445,0.358,0.187,0.091,0.035,0.0,0.0,0.0,0.0,0.03,0.2005,0.373,0.3315,0.0635,0.0015,0.0,0.0,0.0,0.0,0.267,0.676,0.057,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,372.off,./normalized-psb-db/Vase/372.off,Vase,0.5802873098557036,0.6904931552465674,0.6814088907867294,0.40015408779338746,0.6855426715844806,0.41108372568983825,0.0815,0.203,0.207,0.1965,0.137,0.093,0.053,0.0175,0.0095,0.002,0.0,0.434,0.536,0.024,0.006,0.0,0.0,0.0,0.0,0.0,0.0705,0.1975,0.3005,0.299,0.1225,0.008,0.002,0.0,0.0,0.0,0.021,0.1305,0.2815,0.375,0.1675,0.022,0.0025,0.0,0.0,0.0,0.192,0.6015,0.205,0.0015,0.0,0.0,0.0,0.0,0.0,0.0
114,373.off,./normalized-psb-db/Vase/373.off,Vase,0.4841002637808914,0.5907713801499013,0.4422444160348137,0.40251289547314084,0.38902339404630304,0.4291439413161162,0.116,0.213,0.193,0.1405,0.116,0.0895,0.075,0.0385,0.0155,0.003,0.0,0.705,0.266,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.288,0.3415,0.1645,0.071,0.024,0.0,0.0,0.0,0.0,0.046,0.245,0.406,0.2845,0.0185,0.0,0.0,0.0,0.0,0.0,0.337,0.6485,0.0145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,367.off,./normalized-psb-db/Vase/367.off,Vase,0.5150829954304492,0.3477874309919493,0.5157766792716879,0.39710457346511163,0.3870305579460489,0.4100526479493969,0.084,0.1795,0.218,0.1825,0.148,0.1065,0.053,0.0225,0.0055,0.0005,0.0,0.889,0.11,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.073,0.2335,0.393,0.271,0.0265,0.003,0.0,0.0,0.0,0.0,0.031,0.172,0.3575,0.3885,0.051,0.0,0.0,0.0,0.0,0.0,0.253,0.65,0.097,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,371.off,./normalized-psb-db/Vase/371.off,Vase,0.5886526020880181,0.2568155522767267,0.6720498654206849,0.3961186397949876,0.46073699149850833,0.41355801183443286,0.1,0.1855,0.205,0.172,0.1175,0.1075,0.061,0.0355,0.011,0.005,0.0,0.385,0.508,0.107,0.0,0.0,0.0,0.0,0.0,0.0,0.058,0.167,0.275,0.3185,0.1065,0.075,0.0,0.0,0.0,0.0,0.017,0.117,0.266,0.337,0.2075,0.0555,0.0,0.0,0.0,0.0,0.1665,0.57,0.26,0.0035,0.0,0.0,0.0,0.0,0.0,0.0
117,365.off,./normalized-psb-db/Vase/365.off,Vase,0.7373991458655963,0.9241379004851336,0.9009559807330243,0.39692069442324973,0.4950758090550507,0.4072611871534523,0.0825,0.1805,0.2265,0.1995,0.1385,0.1005,0.046,0.019,0.006,0.001,0.0,0.025,0.892,0.083,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.1105,0.203,0.245,0.286,0.1155,0.0,0.0,0.0,0.0,0.011,0.0725,0.153,0.2555,0.274,0.2015,0.0325,0.0,0.0,0.0,0.1085,0.4315,0.4,0.06,0.0,0.0,0.0,0.0,0.0,0.0
118,364.off,./normalized-psb-db/Vase/364.off,Vase,0.5676939823150075,0.38489093509250727,0.6546858568282083,0.4308714106665921,0.47198628986808155,0.4182559522929987,0.1295,0.1795,0.1835,0.162,0.1345,0.0915,0.0655,0.032,0.0185,0.0035,0.013,0.639,0.244,0.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0805,0.2255,0.294,0.251,0.1265,0.0225,0.0,0.0,0.0,0.0,0.038,0.179,0.336,0.278,0.1295,0.034,0.0055,0.0,0.0,0.0,0.271,0.591,0.1365,0.0015,0.0,0.0,0.0,0.0,0.0,0.0
119,370.off,./normalized-psb-db/Vase/370.off,Vase,0.5448946710921032,0.3099920216036077,0.604669408608427,0.3962396624190736,0.4022411048695945,0.412060272337217,0.0785,0.1885,0.1965,0.1955,0.1405,0.0955,0.0535,0.0345,0.011,0.006,0.0,0.72,0.241,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0.069,0.211,0.326,0.3135,0.0635,0.017,0.0,0.0,0.0,0.0,0.0265,0.16,0.303,0.3895,0.1185,0.0025,0.0,0.0,0.0,0.0,0.203,0.642,0.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,56.off,./normalized-psb-db/Glasses/56.off,Glasses,0.441695666804,0.4798610300809,0.5544827307575587,0.8099364889574083,0.7844153601910391,0.48438360001257647,0.2045,0.1725,0.142,0.129,0.127,0.0855,0.0585,0.0395,0.0295,0.012,0.0,0.34,0.478,0.134,0.048,0.0,0.0,0.0,0.0,0.0,0.1225,0.1885,0.154,0.1645,0.227,0.132,0.0115,0.0,0.0,0.0,0.0765,0.2175,0.2375,0.189,0.165,0.075,0.036,0.0035,0.0,0.0,0.391,0.4865,0.1215,0.001,0.0,0.0,0.0,0.0,0.0,0.0
121,42.off,./normalized-psb-db/Glasses/42.off,Glasses,0.358384389850923,0.49848082006220057,0.42111206147998725,0.5948445602694521,0.560842279800045,0.5107157797795793,0.223,0.1965,0.1325,0.0845,0.0715,0.0855,0.0835,0.062,0.042,0.019,0.292,0.48,0.104,0.092,0.032,0.0,0.0,0.0,0.0,0.0,0.224,0.263,0.2095,0.152,0.118,0.0325,0.001,0.0,0.0,0.0,0.1975,0.3605,0.23,0.1235,0.0555,0.0255,0.0075,0.0,0.0,0.0,0.6375,0.3415,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,43.off,./normalized-psb-db/Glasses/43.off,Glasses,0.34592872593247037,0.4967129731610001,0.38346685713465717,0.6235224427617431,0.4700916431163088,0.6093330411630664,0.2465,0.212,0.115,0.08,0.059,0.085,0.0725,0.0785,0.039,0.0125,0.302,0.462,0.117,0.09,0.029,0.0,0.0,0.0,0.0,0.0,0.2525,0.2465,0.2025,0.1515,0.105,0.0415,0.0005,0.0,0.0,0.0,0.202,0.368,0.2325,0.1225,0.0445,0.027,0.0035,0.0,0.0,0.0,0.687,0.3085,0.0045,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,57.off,./normalized-psb-db/Glasses/57.off,Glasses,0.4163504757139838,0.5059016884202618,0.539987508034956,0.6715966067170618,0.9083666698565489,0.4753764961912698,0.193,0.182,0.15,0.1135,0.089,0.104,0.0845,0.0435,0.0275,0.013,0.045,0.392,0.348,0.075,0.105,0.035,0.0,0.0,0.0,0.0,0.132,0.1975,0.163,0.1415,0.147,0.1465,0.066,0.0065,0.0,0.0,0.0775,0.255,0.214,0.1715,0.123,0.0755,0.06,0.0235,0.0,0.0,0.3945,0.4215,0.177,0.007,0.0,0.0,0.0,0.0,0.0,0.0
124,41.off,./normalized-psb-db/Glasses/41.off,Glasses,0.4110285491337234,0.5039847530954753,0.5342042321449151,0.7331256712970295,0.8922330540889976,0.4747645771681332,0.1975,0.189,0.1565,0.1195,0.0715,0.1065,0.0725,0.044,0.033,0.01,0.063,0.421,0.329,0.081,0.077,0.029,0.0,0.0,0.0,0.0,0.132,0.1925,0.167,0.163,0.14,0.1325,0.0685,0.0045,0.0,0.0,0.0945,0.2625,0.2175,0.174,0.111,0.0765,0.0455,0.0185,0.0,0.0,0.4255,0.4295,0.138,0.007,0.0,0.0,0.0,0.0,0.0,0.0
125,55.off,./normalized-psb-db/Glasses/55.off,Glasses,0.345151536007945,0.4972621677477957,0.36755722077398756,0.54803799095705,0.4067109007779647,0.5473281814939255,0.2175,0.2255,0.1305,0.0665,0.0505,0.0675,0.091,0.09,0.0435,0.0175,0.323,0.412,0.138,0.127,0.0,0.0,0.0,0.0,0.0,0.0,0.262,0.258,0.1975,0.151,0.106,0.0255,0.0,0.0,0.0,0.0,0.234,0.3885,0.217,0.0955,0.0405,0.024,0.0005,0.0,0.0,0.0,0.7275,0.2655,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,54.off,./normalized-psb-db/Glasses/54.off,Glasses,0.4152770404663042,0.48142352642202646,0.536802798097021,0.6714224270519003,0.8993557163306704,0.4755707234712166,0.1955,0.181,0.143,0.113,0.076,0.113,0.0815,0.0575,0.029,0.0105,0.044,0.409,0.368,0.064,0.083,0.032,0.0,0.0,0.0,0.0,0.135,0.1955,0.1795,0.142,0.1315,0.1465,0.0655,0.0045,0.0,0.0,0.0905,0.254,0.2155,0.1755,0.116,0.082,0.0485,0.018,0.0,0.0,0.4055,0.439,0.147,0.0085,0.0,0.0,0.0,0.0,0.0,0.0
127,44.off,./normalized-psb-db/Glasses/44.off,Glasses,0.40035877716808677,0.48501593671243914,0.49512539271067,0.7615486998007621,0.6094163387423452,0.5243569212515053,0.195,0.1945,0.143,0.115,0.0775,0.1045,0.0855,0.0525,0.0255,0.007,0.009,0.499,0.3,0.103,0.089,0.0,0.0,0.0,0.0,0.0,0.142,0.2,0.1585,0.151,0.1885,0.1295,0.0305,0.0,0.0,0.0,0.086,0.248,0.2345,0.163,0.1185,0.0935,0.0565,0.0,0.0,0.0,0.438,0.4725,0.089,0.0005,0.0,0.0,0.0,0.0,0.0,0.0
128,50.off,./normalized-psb-db/Glasses/50.off,Glasses,0.42022565925272853,0.5064356362594905,0.5418664304631788,0.6762913369084833,0.9090081318314336,0.4752845761921815,0.1875,0.1895,0.1435,0.1145,0.0735,0.1115,0.087,0.0465,0.032,0.0145,0.031,0.41,0.348,0.074,0.109,0.028,0.0,0.0,0.0,0.0,0.127,0.212,0.152,0.1415,0.1395,0.1545,0.068,0.0055,0.0,0.0,0.064,0.251,0.222,0.18,0.1205,0.0905,0.0515,0.0205,0.0,0.0,0.3995,0.4405,0.1525,0.0075,0.0,0.0,0.0,0.0,0.0,0.0
129,51.off,./normalized-psb-db/Glasses/51.off,Glasses,0.34507564267790897,0.4972247722296006,0.3660860102745399,0.5505184341882429,0.39616185838912144,0.543009575212723,0.2515,0.2055,0.132,0.061,0.0475,0.0705,0.0855,0.093,0.039,0.0145,0.344,0.409,0.125,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.255,0.27,0.189,0.153,0.1075,0.0255,0.0,0.0,0.0,0.0,0.244,0.376,0.2285,0.0865,0.044,0.021,0.0,0.0,0.0,0.0,0.697,0.2955,0.0075,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,45.off,./normalized-psb-db/Glasses/45.off,Glasses,0.38430881428182706,0.48469085846059823,0.486441341951155,0.5877324260956939,0.6091843553590663,0.5417767820094177,0.245,0.1905,0.1255,0.0745,0.0595,0.0835,0.0915,0.0665,0.0525,0.011,0.175,0.404,0.244,0.092,0.085,0.0,0.0,0.0,0.0,0.0,0.1765,0.2275,0.179,0.177,0.13,0.0975,0.0125,0.0,0.0,0.0,0.1205,0.3125,0.2595,0.149,0.062,0.0635,0.033,0.0,0.0,0.0,0.5565,0.3845,0.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,53.off,./normalized-psb-db/Glasses/53.off,Glasses,0.3355747063377965,0.49612147993767974,0.3246756026300204,0.5422442950446387,0.3793417628113619,0.6605292105658712,0.314,0.206,0.0745,0.039,0.0335,0.0365,0.0515,0.121,0.0805,0.0435,0.482,0.241,0.233,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.293,0.2795,0.212,0.141,0.0505,0.024,0.0,0.0,0.0,0.0,0.34,0.4455,0.17,0.0415,0.003,0.0,0.0,0.0,0.0,0.0,0.8875,0.1125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,47.off,./normalized-psb-db/Glasses/47.off,Glasses,0.3293616376045868,0.49147722619385237,0.2912111954783524,0.5066284402439424,0.37727114539569806,1.8186822624313088,0.4405,0.121,0.0585,0.041,0.035,0.0305,0.049,0.0485,0.091,0.085,0.538,0.227,0.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3305,0.314,0.1945,0.106,0.0355,0.0195,0.0,0.0,0.0,0.0,0.5055,0.4645,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,46.off,./normalized-psb-db/Glasses/46.off,Glasses,0.3336575732833652,0.4961527042593101,0.31274673987057877,0.5125401492005269,0.3831425041479618,0.6464993407198993,0.337,0.1895,0.0765,0.046,0.0335,0.0365,0.0475,0.099,0.0915,0.043,0.474,0.274,0.224,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.3205,0.291,0.2195,0.1135,0.038,0.0175,0.0,0.0,0.0,0.0,0.378,0.477,0.1265,0.0185,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,52.off,./normalized-psb-db/Glasses/52.off,Glasses,0.32412729120986833,0.49515239745548084,0.3072515654220768,0.49558383406422046,0.3842491506300003,0.6414089028367684,0.3655,0.1785,0.07,0.037,0.0335,0.031,0.051,0.0925,0.1045,0.0365,0.552,0.252,0.183,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.361,0.2795,0.2125,0.1055,0.0295,0.012,0.0,0.0,0.0,0.0,0.425,0.466,0.091,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.956,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,60.off,./normalized-psb-db/Glasses/60.off,Glasses,0.3340340039250422,0.49624468067604355,0.313723796177643,0.5083087803898864,0.3836564500506396,0.6453439068312364,0.3305,0.213,0.073,0.044,0.0325,0.036,0.0585,0.104,0.082,0.0265,0.457,0.285,0.229,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.293,0.2735,0.233,0.137,0.0405,0.023,0.0,0.0,0.0,0.0,0.363,0.443,0.156,0.037,0.001,0.0,0.0,0.0,0.0,0.0,0.911,0.089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,48.off,./normalized-psb-db/Glasses/48.off,Glasses,0.3718966378899066,0.49945037050602575,0.42723499700904105,0.6675693396870793,0.5503221012542338,0.5389502044050041,0.216,0.212,0.134,0.078,0.0855,0.0785,0.0785,0.066,0.0345,0.017,0.149,0.502,0.188,0.148,0.013,0.0,0.0,0.0,0.0,0.0,0.19,0.224,0.2005,0.194,0.125,0.065,0.0015,0.0,0.0,0.0,0.1465,0.3305,0.247,0.146,0.084,0.042,0.004,0.0,0.0,0.0,0.566,0.406,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0
